Sale_ID,Sale_Date,Customer_ID,Customer_Name,Region,Product_ID,Product_Name,Category,Quantity,Unit_Price,Channel,Total_Revenue,Cost
S000220,2023-12-24,2ef4058b,Jonathan Mayer,Sul,P00220,However,Alimentos,2,277.23,Site,554.46,396.95
S000221,2023-02-09,89c4e342,Gary Schultz,Sul,P00221,Type,Esporte,1,371.69,Loja Física,371.69,296.49
S000222,2024-11-29,9af2447c,Andrea Carpenter,Norte,P00222,Might,Esporte,1,166.54,Site,166.54,137.93
S000223,2024-08-15,e4142f95,Nicole Frazier,Leste,P00223,Kitchen,Eletrônicos,10,787.62,Site,7876.2,5241.71
S000224,2024-10-06,ef5fc6ce,Marcus Walker,Oeste,P00224,Interesting,Móveis,3,535.51,Loja Física,1606.53,973.53
S000225,2024-10-11,79b564b8,Dr. Natalie Taylor,Sul,P00225,Court,Esporte,1,926.43,Loja Física,926.43,552.59
S000226,2023-11-07,5bc001da,Krista Mcdowell,Norte,P00226,Plan,Móveis,12,21.45,Site,257.4,156.66
S000227,2024-06-24,6ec7ac49,Shannon Valencia,Norte,P00227,Its,Eletrônicos,9,617.08,Loja Física,5553.72,3330.33
S000228,2023-10-31,38779f2a,Nicole James,Oeste,P00228,Reality,Alimentos,11,718.03,Loja Física,7898.33,4564.63
S000229,2024-10-22,3f3ecd3c,Pamela Campbell,Norte,P00229,Year,Eletrônicos,12,743.95,App,8927.4,6512.8
S000230,2023-12-02,5b676a3c,Kelly Padilla,Oeste,P00230,Me,Esporte,10,106.17,Site,1061.7,876.09
S000231,2024-04-19,cf4a8cf6,James Robinson,Leste,P00231,Everyone,Móveis,8,311.53,Loja Física,2492.24,1671.58
S000232,2024-04-03,a3770648,Jennifer Hernandez,Oeste,P00232,Peace,Alimentos,11,600.57,Loja Física,6606.27,3355.57
S000233,2024-09-11,031f5742,Mark Kelly,Oeste,P00233,Idea,Alimentos,9,212.14,Loja Física,1909.26,1047.0
S000234,2024-06-30,6c5d532b,Leslie Shaffer,Leste,P00234,Them,Esporte,17,648.76,App,11028.92,7567.31
S000235,2023-05-26,357094e3,Sara Morales,Norte,P00235,Call,Eletrônicos,16,498.69,App,7979.04,4361.38
S000236,2024-02-10,d91b698e,Michelle Leonard,Norte,P00236,Fight,Alimentos,14,74.11,Site,1037.54,755.85
S000237,2023-03-27,3adcdf8d,Michele Christensen,Leste,P00237,Option,Alimentos,9,661.72,Site,5955.48,3409.88
S000238,2023-04-21,c4e25dd5,Amber Harris,Norte,P00238,Without,Esporte,19,188.76,App,3586.44,2427.45
S000239,2024-08-05,fe48d683,Julie Moore,Leste,P00239,Opportunity,Vestuário,5,844.39,Site,4221.95,2913.8
S000240,2024-07-24,d9446a5b,Vincent Nicholson,Norte,P00240,Choose,Móveis,9,254.69,Loja Física,2292.21,1777.95
S000241,2024-11-17,fd1daf65,Patrick Santana,Leste,P00241,Give,Móveis,6,630.72,Loja Física,3784.32,2569.28
S000242,2023-03-07,5be273ad,Bryan Williams,Oeste,P00242,Center,Esporte,18,469.24,Site,8446.32,7032.08
S000243,2023-01-25,b1b6394f,Virginia Coleman,Sul,P00243,Report,Móveis,5,921.82,Loja Física,4609.1,3182.56
S000244,2023-04-17,f0a44c71,Brian Smith,Leste,P00244,About,Eletrônicos,5,672.4,App,3362.0,2303.82
S000245,2024-05-28,b19fde82,Lindsay Vasquez,Oeste,P00245,Around,Alimentos,5,394.26,Loja Física,1971.3,1051.12
S000246,2025-01-07,887b174a,Maria Nielsen,Leste,P00246,Last,Eletrônicos,13,192.63,App,2504.19,1922.01
S000247,2023-05-17,ee5bdc94,Kara Keller,Norte,P00247,Theory,Esporte,9,663.65,Loja Física,5972.85,4269.94
S000248,2024-10-19,0545b811,Richard Baker,Sul,P00248,Service,Alimentos,15,395.55,App,5933.25,4246.41
S000249,2024-03-29,b4fe80f2,Ariel Gonzalez,Leste,P00249,Section,Alimentos,12,772.04,Site,9264.48,7106.2
S000250,2024-02-09,dd251d98,David Cardenas,Oeste,P00250,Task,Eletrônicos,6,650.5,Loja Física,3903.0,2733.67
S000251,2024-08-21,50920a61,Richard Deleon,Norte,P00251,Describe,Esporte,16,22.26,Site,356.16,210.95
S000252,2024-07-28,b6ca9a4e,Dr. Brian Johnson,Norte,P00252,Student,Eletrônicos,8,218.81,App,1750.48,1256.62
S000253,2024-04-26,4f4ca88b,Gina Mays,Sul,P00253,Church,Alimentos,19,526.22,App,9998.18,6571.39
S000254,2024-03-28,00c88605,Jordan Phillips,Oeste,P00254,Receive,Eletrônicos,1,894.08,App,894.08,661.14
S000255,2023-04-09,7b81ecc3,Peter Rogers,Oeste,P00255,Agent,Alimentos,15,476.35,Site,7145.25,3611.42
S000256,2023-12-20,af1925d4,Matthew Henderson,Norte,P00256,Concern,Eletrônicos,4,68.42,App,273.68,221.51
S000257,2024-08-08,22c9a377,Rachel Jones,Norte,P00257,Body,Vestuário,20,181.69,App,3633.8,2702.31
S000258,2023-09-04,d3e12b26,Jeremy Oneill,Oeste,P00258,Include,Vestuário,2,150.15,Site,300.3,204.65
S000259,2024-01-08,c1529bda,Melinda Ortega,Oeste,P00259,Author,Alimentos,5,479.75,Site,2398.75,1309.07
S000260,2024-08-03,09652c76,Daniel Mendoza,Norte,P00260,Easy,Esporte,17,735.82,App,12508.94,10484.38
S000261,2024-07-11,ddbfc622,Jennifer Clark,Leste,P00261,We,Móveis,16,854.08,Site,13665.28,8762.74
S000262,2025-01-14,5833a69b,Regina Hall,Sul,P00262,Do,Vestuário,13,432.98,Site,5628.74,4464.86
S000263,2023-01-30,902be1c2,Michelle Wells,Norte,P00263,Environment,Esporte,3,69.24,Loja Física,207.72,186.41
S000264,2023-03-02,1a2da887,William Adkins,Norte,P00264,Politics,Eletrônicos,2,583.97,App,1167.94,584.01
S000265,2023-09-10,704df80a,Joel Ramirez,Oeste,P00265,Agreement,Alimentos,9,801.44,Loja Física,7212.96,5752.73
S000266,2024-02-12,ff0f311c,Peter Harper,Norte,P00266,Move,Alimentos,10,68.62,Loja Física,686.2,511.35
S000267,2023-05-02,810c826e,Alison Navarro,Norte,P00267,Mother,Esporte,17,671.39,Site,11413.63,9131.98
S000268,2023-07-20,10da929a,Joshua Wolf,Oeste,P00268,Two,Vestuário,13,557.95,App,7253.35,4087.0
S000269,2023-07-18,4228b540,Michelle Walker,Norte,P00269,Loss,Eletrônicos,2,633.74,Site,1267.48,798.19
S000270,2023-07-10,f8c556fa,Crystal Johnston,Norte,P00270,Affect,Esporte,15,801.67,Site,12025.05,6029.05
S000271,2024-04-09,1931bd6d,Rebecca Coleman,Sul,P00271,Watch,Vestuário,18,138.14,Site,2486.52,1589.47
S000272,2024-02-28,81c5eb91,Kathryn Ramos,Norte,P00272,Base,Móveis,10,545.76,Site,5457.6,3921.68
S000273,2024-03-17,1fed9cc7,Megan Watkins,Oeste,P00273,Physical,Esporte,15,600.78,App,9011.7,6666.98
S000274,2025-01-05,ce8164ed,Andrew Miller,Oeste,P00274,Include,Alimentos,2,371.93,Site,743.86,453.11
S000275,2023-02-19,7981fe15,Andrea Moore,Norte,P00275,Maybe,Móveis,19,529.3,App,10056.7,6856.12
S000276,2024-10-21,9ac5ee42,Joshua Mckinney,Norte,P00276,Capital,Eletrônicos,17,970.64,App,16500.88,13610.51
S000277,2024-09-01,4e028911,Eric Thomas,Oeste,P00277,Us,Móveis,9,956.48,App,8608.32,7583.21
S000278,2023-08-06,556f62fb,April Evans,Leste,P00278,Someone,Esporte,13,116.67,Site,1516.71,1018.97
S000279,2023-04-11,258fbd80,Patricia Mueller,Oeste,P00279,Write,Eletrônicos,10,802.71,App,8027.1,6213.75
S000280,2024-11-27,37db0245,Mark Austin,Sul,P00280,Page,Vestuário,11,199.8,Loja Física,2197.8,1297.15
S000281,2024-12-04,2fa9273b,Alicia Stewart,Oeste,P00281,Themselves,Eletrônicos,5,591.75,App,2958.75,2315.15
S000282,2024-03-06,e712bae4,Tammy Grant,Leste,P00282,Anyone,Esporte,8,951.82,Site,7614.56,5749.46
S000283,2023-04-17,7e8bcf8b,Stephanie Duncan,Sul,P00283,Computer,Vestuário,12,234.52,Loja Física,2814.24,2120.58
S000284,2023-02-24,ae593abf,Stephanie Bond DDS,Sul,P00284,Institution,Alimentos,4,85.3,Site,341.2,227.89
S000285,2024-04-22,cb77badc,Andrea Roberts,Sul,P00285,Out,Alimentos,5,133.07,App,665.35,543.21
S000286,2023-10-22,80b4d007,Andrew Jones,Leste,P00286,Throw,Eletrônicos,16,689.58,Loja Física,11033.28,6612.79
S000287,2023-10-25,29d6cca7,Kayla Davis DDS,Sul,P00287,Especially,Móveis,2,563.33,Loja Física,1126.66,960.89
S000288,2024-12-06,cec7b934,Erika Carrillo,Norte,P00288,Leader,Esporte,7,847.73,Site,5934.11,3948.42
S000289,2023-10-08,9e91ab02,Natalie Chan,Norte,P00289,Out,Móveis,10,404.8,Loja Física,4048.0,2232.4
S000290,2024-01-20,0b7c3eb4,Katherine Hurley,Norte,P00290,Early,Esporte,2,809.82,Site,1619.64,1093.95
S000291,2024-08-08,106bda7b,Robert Casey,Norte,P00291,Wish,Vestuário,15,454.95,Site,6824.25,5672.83
S000292,2024-10-14,4e16e016,Michael Hayes,Leste,P00292,Positive,Eletrônicos,4,692.19,App,2768.76,2301.54
S000293,2023-11-12,c22df1bf,Brenda Davenport,Norte,P00293,Approach,Vestuário,13,147.39,Loja Física,1916.07,978.27
S000294,2024-06-21,0e160d8a,David Ortiz,Norte,P00294,Police,Vestuário,2,599.38,App,1198.76,951.42
S000295,2023-12-11,1ba49c14,Keith Powell,Oeste,P00295,Door,Vestuário,12,182.29,Loja Física,2187.48,1137.19
S000296,2024-10-18,a6aa17b8,Shane Singleton,Sul,P00296,Season,Móveis,11,646.39,App,7110.29,4199.22
S000297,2024-08-08,f12886cd,Jeffrey Horton,Leste,P00297,Open,Eletrônicos,4,286.85,App,1147.4,954.46
S000298,2023-04-18,3634fa71,Theresa Johnson,Oeste,P00298,Various,Vestuário,10,378.16,Site,3781.6,3335.17
S000299,2025-01-01,db7a1a3e,Melissa Farrell,Norte,P00299,Else,Móveis,2,440.06,App,880.12,519.88
S000300,2023-10-11,7007590a,William Baker,Norte,P00300,South,Esporte,15,193.41,Site,2901.15,2234.0
S000301,2023-11-20,dd27d930,Brianna Miller,Norte,P00301,Foreign,Eletrônicos,14,785.2,App,10992.8,9371.39
S000302,2023-10-16,655d220f,Samantha Hoover,Oeste,P00302,Person,Vestuário,8,145.57,App,1164.56,696.83
S000303,2024-09-01,e86fb74c,Emily Curry,Sul,P00303,Marriage,Eletrônicos,1,59.1,Site,59.1,39.2
S000304,2023-08-07,fda0085c,Matthew Jones,Leste,P00304,Write,Vestuário,1,457.73,App,457.73,358.61
S000305,2024-11-01,fa003891,Kristine Benson,Norte,P00305,Join,Alimentos,3,829.3,App,2487.9,1367.75
S000306,2024-07-19,47b856cf,Raymond Rich,Norte,P00306,Begin,Eletrônicos,12,393.63,Loja Física,4723.56,3501.92
S000307,2024-06-26,338c75b2,Marvin Kirby,Leste,P00307,Fund,Alimentos,19,941.58,Loja Física,17890.02,11833.56
S000308,2024-07-02,ce5fa941,Andrew Fritz,Leste,P00308,Should,Esporte,16,922.72,App,14763.52,8832.9
S000309,2023-06-24,e33cb55d,Vanessa Ford,Oeste,P00309,Suddenly,Esporte,9,620.26,Loja Física,5582.34,3838.94
S000310,2023-10-10,08278295,Carla Beltran,Sul,P00310,Quickly,Vestuário,14,472.79,Site,6619.06,5455.97
S000311,2024-03-06,85f6e8ad,Rickey Silva,Sul,P00311,Represent,Esporte,10,707.35,Site,7073.5,4825.73
S000312,2023-12-23,5034c766,Thomas Simon,Norte,P00312,Professor,Móveis,8,930.11,App,7440.88,5486.52
S000313,2025-01-13,f31cbe06,Allison Richardson,Oeste,P00313,Idea,Eletrônicos,10,921.36,App,9213.6,7938.69
S000314,2023-10-30,930b315b,David Rich,Norte,P00314,Best,Vestuário,16,34.94,App,559.04,381.47
S000315,2023-06-29,c029b95e,Adam Parker,Norte,P00315,Available,Alimentos,5,602.57,App,3012.85,2532.68
S000316,2023-07-17,6f22a1bb,Sandra Good,Sul,P00316,Animal,Alimentos,11,538.09,App,5918.99,4090.24
S000317,2024-11-24,71b6f221,Sue Parker,Leste,P00317,Able,Alimentos,16,82.83,Loja Física,1325.28,761.27
S000318,2024-12-22,c2dc7d4b,Kristopher Miller,Oeste,P00318,Seem,Esporte,5,621.38,Loja Física,3106.9,2637.21
S000319,2023-06-21,ddb85f43,Holly Thompson,Oeste,P00319,House,Vestuário,8,527.72,Site,4221.76,3255.27
S000320,2024-10-03,c51fd309,Nicole Hubbard,Sul,P00320,Animal,Alimentos,2,658.87,Loja Física,1317.74,762.53
S000321,2023-12-24,c262d8c3,Devin Garza,Oeste,P00321,You,Vestuário,19,269.6,Loja Física,5122.4,3676.98
S000322,2024-01-25,7bd88293,Carolyn Davis,Sul,P00322,More,Móveis,7,513.87,App,3597.09,1879.71
S000323,2024-03-16,1fca2c90,Alicia Marsh,Oeste,P00323,Business,Vestuário,5,843.15,Site,4215.75,2561.8
S000324,2024-02-03,a0329e5d,Andrew Moore,Sul,P00324,About,Alimentos,11,683.13,App,7514.43,3904.47
S000325,2024-09-21,a2cc4e44,Holly Long,Sul,P00325,Ground,Alimentos,18,96.06,Loja Física,1729.08,1374.78
S000326,2023-02-19,79b46b45,Stephanie Harris,Sul,P00326,Baby,Vestuário,5,645.23,Site,3226.15,2763.71
S000327,2024-04-14,b50c2b71,Michelle Ryan,Oeste,P00327,Wall,Esporte,19,887.62,Site,16864.78,10468.75
S000328,2024-03-30,352b42cf,Brooke Villarreal,Leste,P00328,Three,Alimentos,17,895.98,App,15231.66,10647.26
S000329,2023-12-16,4c332849,Paul Wu,Leste,P00329,Director,Alimentos,7,307.39,Loja Física,2151.73,1470.65
S000330,2024-03-26,4e4e85cc,Barbara Alexander,Norte,P00330,Majority,Eletrônicos,10,504.08,Loja Física,5040.8,3469.72
S000331,2024-08-13,90c7fb6a,Kimberly Brown,Norte,P00331,Mouth,Esporte,2,461.96,Loja Física,923.92,505.28
S000332,2024-07-01,ad2c07b1,Marc Gardner Jr.,Leste,P00332,Buy,Eletrônicos,2,778.92,App,1557.84,1266.79
S000333,2024-07-05,fa730d56,Ryan Kennedy,Sul,P00333,Music,Vestuário,19,773.65,Loja Física,14699.35,9473.26
S000334,2023-03-13,dc87ce15,Richard Velazquez,Sul,P00334,Party,Eletrônicos,14,595.56,App,8337.84,6202.34
S000335,2025-01-17,e60244ed,Ryan Nguyen,Sul,P00335,Shake,Alimentos,6,333.36,Loja Física,2000.16,1736.19
S000336,2024-06-19,7fc0232c,Damon Ali,Sul,P00336,Area,Alimentos,12,655.51,Site,7866.12,7016.62
S000337,2024-02-12,95fde6c9,Brianna Rowe,Leste,P00337,Story,Móveis,11,611.02,Site,6721.22,4595.64
S000338,2024-01-04,a453001e,Kristina Johnson,Leste,P00338,Speech,Alimentos,9,951.95,Loja Física,8567.55,5385.34
S000339,2023-12-25,36fc0c12,Michael Blackwell,Sul,P00339,Two,Eletrônicos,10,958.09,Loja Física,9580.9,5813.24
S000340,2024-09-20,019d71a9,Zachary Joseph,Leste,P00340,Behavior,Vestuário,4,18.41,Loja Física,73.64,59.93
S000341,2024-04-20,5e064981,Tracy Reed,Sul,P00341,Change,Esporte,9,90.64,App,815.76,484.63
S000342,2024-09-16,eea546a8,Jay Ramirez,Leste,P00342,Support,Eletrônicos,18,999.16,Site,17984.88,9992.92
S000343,2024-01-13,71470304,Donald Smith Jr.,Sul,P00343,Might,Vestuário,6,823.1,Site,4938.6,4018.68
S000344,2023-02-16,cfad03c9,Stephen Miller,Sul,P00344,Ever,Vestuário,5,722.48,Loja Física,3612.4,1907.06
S000345,2023-01-24,d9e63da8,Kimberly Rodriguez,Leste,P00345,Somebody,Móveis,14,317.82,Loja Física,4449.48,2854.19
S000346,2023-02-28,7a32137a,Deanna Williams,Sul,P00346,Over,Esporte,16,355.16,Site,5682.56,4957.76
S000347,2024-08-20,e0b0d12f,Shawn Weeks,Norte,P00347,Media,Vestuário,17,823.43,App,13998.31,7710.82
S000348,2024-09-12,0d6d1543,Peggy Barry,Oeste,P00348,Your,Eletrônicos,18,771.56,App,13888.08,9467.97
S000349,2023-06-28,8172cbd0,Jackson Meadows,Oeste,P00349,Next,Eletrônicos,16,301.96,App,4831.36,3373.52
S000350,2023-03-11,e0387a84,Donald Wilson,Leste,P00350,Manager,Eletrônicos,6,370.33,Site,2221.98,1376.24
S000351,2024-11-06,0f025fb9,Tracie Hanson,Leste,P00351,Food,Móveis,5,779.18,App,3895.9,2398.87
S000352,2024-06-28,2eebb8c0,Sheri Myers,Norte,P00352,Fish,Esporte,14,587.92,App,8230.88,4306.64
S000353,2023-05-03,f5e0cece,Sherry Dyer,Oeste,P00353,Case,Alimentos,20,585.3,Site,11706.0,8882.26
S000354,2024-04-22,4c58e8b0,Rebecca Yang,Norte,P00354,Thus,Esporte,14,903.6,Loja Física,12650.4,7131.99
S000355,2024-01-23,a835c6ef,Debbie Moore,Oeste,P00355,Section,Eletrônicos,11,137.4,Loja Física,1511.4,1215.98
S000356,2023-03-18,a1856b55,Calvin Evans,Norte,P00356,Skin,Alimentos,11,522.19,Site,5744.09,2902.7
S000357,2023-10-09,b6db30a7,Laura Koch,Leste,P00357,Ask,Alimentos,13,606.8,App,7888.4,5618.42
S000358,2023-03-05,837af1d4,Ernest Hill,Norte,P00358,Tough,Esporte,10,842.04,Site,8420.4,4703.97
S000359,2023-12-29,57a99685,Sierra Carter,Leste,P00359,Over,Esporte,6,12.72,App,76.32,43.5
S000360,2024-06-24,2d20adfc,Kenneth Mills,Oeste,P00360,Wear,Esporte,3,488.76,Site,1466.28,1175.29
S000361,2024-07-12,e6dd7bd5,John Newman,Sul,P00361,Election,Eletrônicos,17,232.05,App,3944.85,2329.86
S000362,2023-04-05,096e53c3,Andrea Smith,Oeste,P00362,Threat,Alimentos,19,898.95,Site,17080.05,8556.83
S000363,2023-02-07,896c51c5,Daniel Baldwin,Oeste,P00363,Someone,Alimentos,9,895.68,Site,8061.12,5747.72
S000364,2023-08-04,b4b3a8d4,Eric Harrison,Leste,P00364,Fast,Vestuário,12,827.39,Site,9928.68,7162.42
S000365,2024-12-09,8d29c0ee,Elizabeth Wright,Leste,P00365,Huge,Vestuário,6,614.83,App,3688.98,2850.18
S000366,2023-03-21,a9e5f496,Nicholas Snyder,Leste,P00366,Old,Vestuário,18,800.03,Loja Física,14400.54,7351.47
S000367,2024-09-30,a145fac6,Katherine Zimmerman,Sul,P00367,View,Esporte,5,889.01,App,4445.05,3099.04
S000368,2023-12-09,b3a77657,Sandra Hill,Leste,P00368,School,Móveis,7,773.11,Loja Física,5411.77,3832.31
S000369,2023-03-19,c990a6ba,Jon West,Norte,P00369,Result,Alimentos,1,821.98,Loja Física,821.98,609.96
S000370,2023-12-21,10ca3108,Rhonda Carlson,Oeste,P00370,Station,Alimentos,13,175.15,Loja Física,2276.95,1790.68
S000371,2024-12-06,b75f1c04,Teresa Cox,Leste,P00371,Race,Vestuário,17,891.61,Site,15157.37,10556.04
S000372,2024-05-08,1084b2dd,Jacob Wood,Oeste,P00372,Real,Alimentos,12,873.92,Site,10487.04,7937.06
S000373,2024-06-10,2df02674,Dana Browning,Leste,P00373,Education,Alimentos,1,873.3,Loja Física,873.3,783.45
S000374,2024-06-30,4cd9d465,Jared Rodriguez,Norte,P00374,Lay,Esporte,7,635.38,App,4447.66,3419.89
S000375,2024-03-29,9eea4970,Tony Jones,Sul,P00375,Drive,Móveis,5,339.09,App,1695.45,1131.85
S000376,2024-10-30,8a4b60ca,Luis Brown,Leste,P00376,Say,Vestuário,9,226.89,Site,2042.01,1436.21
S000377,2024-03-30,cf1885db,Edwin King,Oeste,P00377,Hold,Vestuário,1,484.14,Loja Física,484.14,263.3
S000378,2024-04-28,d68fc477,Deanna Brown,Norte,P00378,Property,Eletrônicos,15,403.15,App,6047.25,3450.28
S000379,2023-07-10,3ca4a366,Jennifer Crosby,Oeste,P00379,Sit,Eletrônicos,17,96.85,App,1646.45,1120.07
S000380,2024-02-14,bfc581b4,Edward Love,Leste,P00380,On,Alimentos,18,226.9,Loja Física,4084.2,2460.77
S000381,2023-08-13,2c417e20,Johnny Williams,Leste,P00381,Under,Esporte,12,162.93,App,1955.16,1322.68
S000382,2023-07-18,cd2786ca,Teresa Johnson,Leste,P00382,Grow,Móveis,15,778.9,Site,11683.5,8260.07
S000383,2024-05-15,6287b754,Ryan Kim,Leste,P00383,Evening,Móveis,3,929.24,App,2787.72,1497.79
S000384,2023-02-02,3f011544,Luis Thompson,Norte,P00384,Shake,Vestuário,3,644.13,Site,1932.39,1432.9
S000385,2025-01-04,51a9497e,Ashley Delgado,Oeste,P00385,Group,Eletrônicos,7,419.71,Loja Física,2937.97,1607.65
S000386,2023-08-26,6881e34e,Tricia Smith,Leste,P00386,Hold,Móveis,19,589.4,Site,11198.6,8634.1
S000387,2023-06-30,50f6e44f,Christina Schneider,Oeste,P00387,Worry,Móveis,8,524.73,Loja Física,4197.84,2181.69
S000388,2023-04-06,d33f56b9,Tracey Rosales,Norte,P00388,Century,Esporte,18,292.83,Loja Física,5270.94,3682.22
S000389,2025-01-15,d6ec000c,Todd Brown,Norte,P00389,Information,Esporte,16,99.35,App,1589.6,1298.24
S000390,2023-03-20,7726b7f5,James Gibbs,Leste,P00390,Else,Móveis,20,203.98,Loja Física,4079.6,2889.04
S000391,2024-09-24,96b87b9e,Stephanie Nguyen,Norte,P00391,Some,Móveis,20,869.89,Loja Física,17397.8,8895.57
S000392,2023-08-13,61ffc1bb,Tanya Thornton,Sul,P00392,Artist,Vestuário,12,389.06,Site,4668.72,3479.79
S000393,2024-01-18,698e4d70,Jose Hernandez,Sul,P00393,Performance,Esporte,20,672.8,Loja Física,13456.0,7064.24
S000394,2024-04-08,e1370aaf,Cory Stewart,Sul,P00394,Region,Móveis,17,800.37,Loja Física,13606.29,9698.0
S000395,2024-09-07,b5b5f1f9,Jennifer Butler,Sul,P00395,Not,Esporte,11,670.1,App,7371.1,3767.33
S000396,2023-10-14,46b7fc8c,Roger Davis,Oeste,P00396,Soldier,Alimentos,6,521.58,Site,3129.48,1616.57
S000397,2024-06-02,cc5d5449,Joseph Colon,Sul,P00397,Trip,Esporte,9,712.84,Loja Física,6415.56,4547.49
S000398,2023-06-04,f892e3a8,Jaime Wells,Leste,P00398,Travel,Esporte,10,585.59,Site,5855.9,3333.26
S000399,2023-06-09,a57eda47,Robert Duncan,Oeste,P00399,Answer,Móveis,6,472.32,Site,2833.92,1877.29
S000400,2024-03-03,aebbf04b,Travis Robertson,Leste,P00400,Ask,Esporte,15,810.0,Loja Física,12150.0,9987.03
S000401,2024-12-02,8af867be,Carl Berg,Sul,P00401,In,Eletrônicos,18,824.68,Loja Física,14844.24,9258.59
S000402,2023-10-16,7c1fbd3e,Anthony Newton,Oeste,P00402,Sister,Móveis,4,254.66,Loja Física,1018.64,560.96
S000403,2024-09-18,530a93e8,Earl Schroeder,Oeste,P00403,Care,Alimentos,4,213.9,Site,855.6,710.32
S000404,2023-09-05,574eae8e,Dawn Simmons,Sul,P00404,Adult,Alimentos,15,286.09,Site,4291.35,2208.77
S000405,2023-03-09,e5dd53b8,Robert Montgomery,Norte,P00405,Decade,Móveis,7,202.97,Loja Física,1420.79,989.02
S000406,2024-09-27,85da0373,Patricia Sims,Leste,P00406,Good,Vestuário,7,994.82,App,6963.74,4226.47
S000407,2024-09-11,05e43fc8,Dana Gray,Norte,P00407,Available,Vestuário,10,357.89,App,3578.9,2198.13
S000408,2023-08-24,e88a2ec1,Michael Massey,Leste,P00408,Brother,Móveis,5,775.01,App,3875.05,2702.36
S000409,2023-12-04,f954a061,Robert Wright,Sul,P00409,Outside,Eletrônicos,8,410.88,Site,3287.04,2146.41
S000410,2024-05-06,5c321227,Denise Goodwin,Norte,P00410,Court,Alimentos,12,594.34,App,7132.08,5446.65
S000411,2024-01-27,8ddb549b,Mathew Gross,Norte,P00411,Machine,Vestuário,10,584.61,Site,5846.1,4502.51
S000412,2024-01-14,fd52c1f3,Regina Wilson,Sul,P00412,Finally,Alimentos,16,286.9,Loja Física,4590.4,3812.08
S000413,2024-10-20,6d938b0e,Mark Mcneil,Leste,P00413,Manager,Móveis,14,995.33,Loja Física,13934.62,8419.29
S000414,2023-11-20,e6c6cda2,Troy Yang,Norte,P00414,Sister,Eletrônicos,19,291.05,Site,5529.95,2940.4
S000415,2023-11-10,75b8e917,Sarah Lynch,Oeste,P00415,Kitchen,Alimentos,4,482.49,Loja Física,1929.96,1676.23
S000416,2023-08-19,d360c3ae,Mark Hamilton,Sul,P00416,End,Alimentos,13,49.05,App,637.65,483.59
S000417,2023-05-12,349a17c9,Christy Sullivan,Sul,P00417,Discover,Móveis,6,15.41,Loja Física,92.46,77.72
S000418,2024-12-29,a9863828,Beth Palmer,Leste,P00418,Color,Alimentos,5,938.65,Loja Física,4693.25,3601.52
S000419,2023-11-24,e4e22c2f,Ricky Williams,Oeste,P00419,New,Esporte,4,970.38,Site,3881.52,3310.67
S000420,2024-07-24,f1c6241b,Cheryl Hayes,Sul,P00420,Yet,Eletrônicos,19,970.18,App,18433.42,13094.6
S000421,2024-05-17,dc3ac43f,Mitchell Anderson,Sul,P00421,Involve,Eletrônicos,8,497.1,Loja Física,3976.8,3352.81
S000422,2024-09-29,6b9a5096,Gary Gates,Oeste,P00422,Almost,Vestuário,1,24.35,Loja Física,24.35,19.62
S000423,2023-09-13,c875dea2,Ryan Roberts,Norte,P00423,Action,Alimentos,1,932.76,Loja Física,932.76,799.6
S000424,2024-07-27,75c6c33a,Brandi Bell,Leste,P00424,Risk,Esporte,19,106.29,Site,2019.51,1745.57
S000425,2024-02-03,6c4748a0,Calvin Soto,Leste,P00425,Truth,Alimentos,20,21.0,Loja Física,420.0,362.49
S000426,2024-12-04,dd86c209,Laura White,Oeste,P00426,Star,Alimentos,5,801.6,Loja Física,4008.0,3058.33
S000427,2023-07-08,f864c296,Jennifer Curtis,Oeste,P00427,Respond,Móveis,9,393.7,Loja Física,3543.3,2901.84
S000428,2024-10-31,a1c5f630,Anthony Moore,Norte,P00428,Staff,Eletrônicos,1,27.39,Site,27.39,19.22
S000429,2025-01-17,a5a6963d,Mark Warren,Oeste,P00429,Inside,Eletrônicos,1,610.94,Site,610.94,496.51
S000430,2024-01-15,5f6a9f5a,Michael Smith,Sul,P00430,Industry,Móveis,4,219.47,Loja Física,877.88,502.35
S000431,2024-10-26,5cea14f1,Mary Silva,Oeste,P00431,Free,Vestuário,10,597.04,Site,5970.4,4608.89
S000432,2024-09-19,38d64169,Anthony Wright,Sul,P00432,Window,Vestuário,20,93.83,Loja Física,1876.6,1200.53
S000433,2023-09-01,a47c9427,David Burnett,Oeste,P00433,Ask,Vestuário,18,558.3,App,10049.4,6006.18
S000434,2024-01-13,5994e822,Pamela Gill,Sul,P00434,Report,Eletrônicos,6,689.59,App,4137.54,2276.89
